43018150126	134.4	9.6          
43018150126	134.9	14.5         
43018150126	135.4	19.7         
43018150126	135.9	25.3         
43018150128	192.87	0          
43018150128	193.37	1.49       
43018150128	193.87	4.03       
43018150128	194.37	7.08       
43018150128	194.87	10.4       
43018150128	195.37	13.84      
43018150131	131.99	0          
43018150131	132.09	0.103188537
43018150131	132.19	0.583722516
43018150131	132.29	1.608550106
43018150131	132.39	3.302033197
43018150131	132.49	5.768414603
43018150131	132.59	9.099333501
43018150131	132.69	13.3775492 
43018150131	132.79	18.67912052
43018150131	132.89	25.07481459
43018150133	166.41	0          
43018150133	166.71	1.71       
43018150133	167.01	4.78       
43018150133	167.31	8.7        
43018150133	167.61	13.26      
43018150133	167.91	18.33      
43018150133	168.21	23.84      
43018150133	168.51	29.73      
43018150134	169.95	0          
43018150134	170.35	3.52       
43018150134	170.75	9.88       
43018150134	171.15	18.02      
43018150134	171.55	27.55      
43018150134	171.95	38.23      
43018150134	172.35	49.88      
43018150134	172.75	62.4       
43018150134	173.15	75.68      
43018150134	173.55	89.63      
43018150134	173.95	104.2      
43018150152	236.36	0          
43018150152	236.76	1.07       
43018150152	237.16	2.93       
43018150152	237.56	5.2        
43018150152	237.96	7.72       
43018150152	238.36	10.4       
43018150152	238.76	13.15      
43018150152	239.16	15.91      
43018150152	239.56	18.64      
43018150152	239.96	21.28      
43018150152	240.36	23.81      
43022340001	203.4	0            
43022340001	203.5	0.15         
43022340001	204	2.22           
43022340001	204.5	5.52         
43022340001	205	9.68           
43022340001	205.5	14.55        
43022340001	206	20.05          
43022340002	107	0              
43022340002	107.5	0.84         
43022340002	108	2.39           
43022340002	108.5	4.39         
43022340002	109	6.76           
43022340003	163.5	0            
43022340003	164	2.4            
43022340003	164.68	8.7        
43022340003	165.5	19.2         
43022340003	166	26.84          
43022340007	202	0              
43022340007	202.5	10.48        
43022340007	203	29.64          
43022340007	203.5	54.46        
43022340007	204	83.85          
43022340007	204.5	117.18       
43022340007	205	154.04         
43022340008	88	0              
43022340008	88.5	0.79         
43022340008	89	2.23           
43022340008	89.5	4.1          
43022340008	90	6.31           
43022340011	133.5	0            
43022340011	134	1.65           
43022340011	134.5	4.67         
43022340011	135	7.93           
43022340015	161.34	0          
43022340015	161.5	0.21         
43022340015	162	1.79           
43022340015	162.5	4.18         
43022340015	163	7.16           
43022340015	163.5	10.63        
43022340015	164	14.52          
43022350030	145	0              
43022350030	145.5	5.63         
43022350030	146	15.94          
43022350030	146.5	29.3         
43022440010	179.85	0          
43022440010	180.25	3.73       
43022440010	180.65	10.45      
43022440010	181.05	19.01      
43022440010	181.45	28.98      
43022440010	181.85	40.11      
43022440010	182.25	52.2       
43022440010	182.65	65.12      
43022440010	183.05	78.76      
43022440010	183.45	93.03      
43022450019	203.1	0            
43022450019	203.2	0.21         
43022450019	203.3	0.61         
43022450019	203.4	1.16         
43022450019	203.5	1.83         
43022450111	121.16	0          
43022450111	121.46	0.67       
43022450111	121.76	1.86       
43022450111	122.06	3.32       
43022450111	122.36	4.97       
43022450111	122.66	6.75       
43022450111	122.96	8.62       
43022450111	123.26	10.55      
43022450193	122.32	0          
43022450193	122.52	0.23       
43022450193	122.72	0.63       
43022450193	122.92	1.12       
43022450193	123.12	1.68       
43022450193	123.32	2.28       
43022450193	123.52	2.9        
43022450193	123.72	3.54       
43022450197	225.6	0            
43022450197	226	6.96           
43022450197	226.4	21.53        
43022450197	226.8	41.92        
43022450197	227.2	67.18        
43022450197	227.6	96.57        
43022450202	197.57	0          
43022450202	197.77	1.76       
43022450202	197.97	4.97       
43022450202	198.17	9.1        
43022450202	198.37	13.95      
43022450202	198.57	19.43      
43022450202	198.77	25.45      
43022450202	198.97	31.96      
43022450202	199.17	38.9       
43022450202	199.37	46.25      
43022450213	154.69	0          
43022450213	154.79	0.19       
43022450213	154.89	0.54       
43022450213	154.99	0.99       
43022450213	155.09	1.51       
43022450213	155.19	2.1        
43022450213	155.29	2.75       
43022450213	155.39	3.44       
43022450213	155.49	4.18       
43022450213	155.59	4.96       
43038140002	147.1	0            
43038140002	147.3	3.251548366  
43038140002	147.5	9.196769443  
43038140002	147.7	16.89554431  
43038140002	147.9	26.01238693  
43038140002	148.1	36.35341589  
43038140002	148.3	47.78780622  
43038140002	148.5	60.21953065  
43038140002	148.7	73.57415565  
43038140002	148.9	87.79182364  
43038140002	149.02	96.71573914
43038140011	219.9	0            
43038140011	220.1	2.062353266  
43038140011	220.3	5.833215918  
43038140011	220.5	10.71630192  
43038140011	220.7	16.49882613  
43038140011	220.9	23.05781059  
43038140011	221.1	30.31027917  
43038140011	221.3	38.19531719  
43038140011	221.4	42.3599029   
43038140013	82.79	0            
43038140013	82.89	0.454477095  
43038140013	82.99	1.285455637  
43038140013	83.09	2.361532799  
43038140013	83.19	3.635817592  
43038140013	83.29	5.081208393  
43038140013	83.39	6.679423424  
43038140014	272.45	0          
43038140014	272.65	1.865176675
43038140014	272.85	5.2755163  
43038140014	273.05	9.691742298
43038140014	273.25	14.9214134 
43038140014	273.45	20.85330917
43038140014	273.65	27.4123868 
43038140014	273.85	34.54356689
43038140014	274.02	41.02273437
43038140015	140.24	0          
43038140015	140.34	0.274333246
43038140015	140.44	0.775931593
43038140015	140.54	1.425477359
43038140015	140.64	2.194665966
43038140015	140.74	3.06713893 
43038140015	140.84	4.031858829
43038140015	140.94	5.080722812
43038140015	141.04	6.2074547  
43038140015	141.14	7.406997634
43038140015	141.27	9.068475392
43038140019	63.6	0            
43038140019	63.7	0.335396571  
43038140019	63.8	0.948644758  
43038140019	63.9	1.742771703  
43038140019	64	2.683172564    
43038140019	64.1	3.749847656  
43038140019	64.2	4.929302756  
43038140019	64.3	6.211631414  
43038140019	64.4	7.589158061  
43038140019	64.5	9.055707404  
43038140023	189.83	0          
43038140023	190.03	1.692485775
43038140023	190.23	4.787072674
43038140023	190.43	8.794424976
43038140023	190.63	13.53990301
43038140023	190.83	18.92258971
43038140023	191.03	24.87439015
43038140023	191.23	31.34531411
43038140023	191.43	38.29662893
43038140023	191.57	43.43146163
43038140026	186.22	0          
43038140026	186.32	0.341326347
43038140026	186.42	0.965416697
43038140026	186.52	1.773583779
43038140026	186.62	2.730610773
43038140026	186.72	3.816144568
43038140026	186.82	5.01645231 
43038140026	186.88	5.787429526
43038140028	201.32	0          
43038140028	201.52	1.228912792
43038140028	201.72	3.47591035 
43038140028	201.92	6.385655062
43038140028	202.12	9.831359117
43038140028	202.32	13.73974206
43038140028	202.52	18.06135999
43038140028	202.72	22.75991486
43038140028	202.92	27.8072828 
43038140028	203.12	33.18083702
43038140028	203.32	38.86185913
43038140028	203.42	41.81263351
43038140029	160.34	0          
43038140029	160.44	0.2217     
43038140029	160.54	0.6271     
43038140029	160.64	1.1521     
43038140029	160.74	1.7738     
43038140029	160.84	2.4789     
43038140029	160.94	3.2586     
43038140029	161.04	4.1063     
43038140029	161.14	5.017      
43038140029	161.16	5.2063     
43038140030	151.75	0          
43038140030	151.85	0.357180061
43038140030	151.95	1.010259081
43038140030	152.05	1.855962039
43038140030	152.15	2.857440487
43038140030	152.25	3.993394482
43038140030	152.35	5.249453373
43038140030	152.45	6.615067301
43038140030	152.55	8.08207265 
43038140030	152.65	9.643874136
43038140030	152.75	11.2950399 
43038140030	152.85	13.03097157
43038140030	152.95	14.84771557
43038140030	153.05	16.741825  
43038150020	140.2	0            
43038150020	140.3	0.570907465  
43038150020	140.4	1.614770158  
43038150020	140.5	2.966522205  
43038150020	140.6	4.567259716  
43038150020	140.7	6.382939498  
43038150020	140.8	8.390599354  
43038150020	140.9	10.57335421  
43038150020	141	12.91817293    
43038150020	141.1	15.41451529  
43038150020	141.15	16.71673726
43038150030	201.08	0          
43038150030	201.18	0.931361526
43038150030	201.28	2.634288204
43038150030	201.38	4.839496451
43038150030	201.48	7.450892209
43038150030	201.58	10.4129513 
43038150030	201.68	13.68817997
43038150030	201.73	15.43436853
43038150040	372.84	0          
43038150040	372.94	0.448346172
43038150040	373.04	1.268114508
43038150040	373.14	2.329675048
43038150040	373.24	3.586769472
43038150040	373.34	5.01266259 
43038150040	373.44	6.589316097
43038150040	373.69	11.11071108
43038150052	91.9	0            
43038150052	92	0.582711314    
43038150052	92.1	1.648156488  
43038150052	92.2	3.027856808  
43038150052	92.3	4.661690516  
43038150052	92.4	6.514910552  
43038150052	92.5	8.564084453  
43038150052	92.6	10.79197985  
43038150052	92.7	13.18527057  
43038150052	92.8	15.73322777  
43038150052	92.86	17.33248829  
43038150066	185.2	0            
43038150066	185.3	0.468760538  
43038150066	185.4	1.325855021  
43038150066	185.5	2.435751206  
43038150066	185.6	3.750084306  
43038150066	185.7	5.240902143  
43038150066	185.8	6.889347068  
43038150066	185.87	8.12948901 
43038150112	97.5	0            
43038150112	97.6	0.463013079  
43038150112	97.7	1.309598751  
43038150112	97.8	2.405886531  
43038150112	97.9	3.70410463   
43038150112	98	5.176643593    
43038150112	98.1	6.804874723  
43038150112	98.2	8.575122221  
43038150112	98.3	10.47679001  
43038150112	98.36	11.67725961  
43048240002	306.7	0            
43048240002	306.8	0.530557592  
43048240002	306.9	1.500643483  
43048240002	307	2.756858115    
43048240002	307.1	4.244475302  
43048240002	307.2	5.931834566  
43048240002	307.3	7.797599038  
43048240002	307.36	8.996009952
43048240010	192.04	0          
43048240010	192.14	0.6066     
43048240010	192.24	1.7159     
43048240010	192.34	3.1523     
43048240010	192.44	4.8532     
43048240010	192.54	6.7826     
43048240010	192.64	8.9159     
43048240010	192.74	11.2353    
43048240010	192.84	13.7269    
43048240010	192.94	16.3796    
43048240010	193.04	19.184     
43048240010	193.07	20.0537    
43048240014	135.92	0          
43048240014	135.97	0.088340917
43048240014	136.02	0.249865845
43048240014	136.07	0.459032868
43048240014	136.12	0.706727333
43048240014	136.17	0.987681474
43048240014	136.22	1.298341016
43048240014	136.27	1.636096673
43048240017	102.5	0            
43048240017	102.6	0.3573       
43048240017	102.7	1.0107       
43048240017	102.8	1.8568       
43048240017	102.9	2.8587       
43048240017	103	3.9952         
43048240017	103.1	5.2518       
43048240017	103.2	6.618        
43048240017	103.3	8.0857       
43048240017	103.4	9.6482       
43048240017	103.42	9.9716     
43048240018	109.15	0          
43048240018	109.25	0.7382     
43048240018	109.35	2.088      
43048240018	109.45	3.8359     
43048240018	109.55	5.9057     
43048240018	109.65	8.2535     
43048240018	109.75	10.8495    
43048240018	109.85	13.6719    
43048240018	109.91	15.4669    
43048240020	121.24	0          
43048240020	121.34	0.2192     
43048240020	121.44	0.6199     
43048240020	121.54	1.1387     
43048240020	121.64	1.7532     
43048240020	121.74	2.4502     
43048240020	121.76	2.5987     
43048240021	119.5	0            
43048240021	119.6	0.1031       
43048240021	119.7	0.2917       
43048240021	119.8	0.5359       
43048240021	119.9	0.8251       
43048240021	120	1.1531         
43048240021	120.1	1.5157       
43048240021	120.2	1.91         
43048240021	120.24	2.0761     
43048240025	96.98	0            
43048240025	97.03	0.0137       
43048240025	97.08	0.0387       
43048240025	97.13	0.0711       
43048240025	97.18	0.1095       
43048240025	97.23	0.1531       
43048240025	97.28	0.2012       
43048240025	97.32	0.2428       
43048240026	89.4	0            
43048240026	89.5	0.1286       
43048240026	89.6	0.3637       
43048240026	89.7	0.6682       
43048240026	89.8	1.0288       
43048240026	89.83	1.1467       
43048250117	244	0              
43048250117	244.3	3.867102608  
43048250117	244.6	10.93781791  
43048250117	244.9	16.83987231  
43048250117	245.2	30.93682086  
43048250117	245.5	43.23553298  
43048250117	245.8	56.83458407  
43048250117	246.1	71.61976151  
43048250117	246.4	87.50256643  
43048250117	246.7	104.411798   
43048250117	247	122.2885542    
43048250117	247.3	141.0830495  
43048250117	247.6	160.7524792  
43048250117	247.89	180.5628206
43052140002	250.49	0          
43052140002	251	3.14           
43052140002	251.67	11.03      
43052140002	252	15.97          
43052140002	252.5	24.53        
43052140003	244.5	0            
43052140003	245	8.72           
43052140003	245.5	24.67        
43052140003	246	45.33          
43052140003	246.5	69.78        
43052140003	247	97.52          
43052140006	252.29	0          
43052140006	252.5	1.23         
43052140006	253.1	9.29         
43052140006	254	28.51          
43052140008	272.86	0          
43052140008	273.5	6.31         
43052140008	274	14.99          
43052140008	274.25	20.18      
43052140008	275	38.57          
43052140008	275.5	52.85        
43052140009	295.58	0          
43052140009	296	3.47           
43052140009	296.5	11.25        
43052140009	296.89	19.12      
43052140009	297.5	33.92        
43052140011	310.15	0          
43052140011	310.5	3.99         
43052140011	311.02	13.32      
43052140011	311.5	25.74        
43052140011	312	41.31          
43052140012	237.92	0          
43052140012	239.04	2.96       
43052140012	239.47	3.44       
43052140012	240	5.35           
43052140012	240.5	7.4          
43052140012	241	9.5            
43052140013	526.6	0            
43052140013	527	1.81           
43052140013	527.37	4.85       
43052140013	528	11.88          
43052140015	297.72	0          
43052140015	298.5	6.81         
43052140015	299	14.31          
43052140015	299.5	23.47        
43052140015	300	34.02          
43052140015	300.5	45.8         
43052140015	301	58.7           
43052140016	310.77	0          
43052140016	311	0.96           
43052140016	311.5	5.39         
43052140016	311.77	8.64       
43052140016	312.5	19.66        
43052140016	313	28.77          
43052140019	195.29	0          
43052140019	196	7.15           
43052140019	196.12	9.04       
43052140019	196.5	15.91        
43052140019	197	26.73          
43052140021	307	4.66           
43052140021	307.5	5.09         
43052140021	308	5.26           
43052140021	308.5	5.31         
43052140021	308.7	5.68         
43052140023	447.8	0            
43052140023	448.46	7.26       
43052140023	448.71	11.76      
43052140023	449.5	30.03        
43052140023	450	44.21          
43052140024	310.13	0          
43052140024	310.5	2.41         
43052140024	311	8.67           
43052140024	311.5	17.12        
43052140024	312	27.31          
43052140026	248.55	0          
43052140026	249	3.13           
43052140026	249.5	9.59         
43052140026	250.04	18.84      
43052140026	250.5	28.21        
43052140027	203.63	0          
43052140027	204.25	7.78       
43052140027	205	25.56          
43052140027	205.5	40.76        
43052140027	206	58.15          
43052150052	458.44	0          
43052150052	458.5	0.06         
43052150052	459	1.79           
43052150052	459.5	4.66         
43052150052	460	8.32           
43052150057	328	0              
43052150057	328.5	2.01         
43052150057	329	5.74           
43052150057	329.5	10.54        
43052150057	330	16.23          
43052150085	227	0              
43052150085	227.5	5.07         
43052150085	228.1	16.55        
43052150085	228.5	26.35        
43052150085	229	40.57          
43052150087	288.41	0          
43052150087	289	4.78           
43052150087	289.36	9.74       
43052150087	290	21.09          
43052150087	290.5	31.78        
43052840005	611.35	0          
43052840005	611.5	0.67         
43052840005	611.94	5.2        
43052840005	612.5	14.15        
43052840005	613	24.32          
43052840006	537.84	0          
43052840006	538	0.41           
43052840006	538.5	3.47         
43052840006	539.01	8.19       
43052840006	539.5	13.84        
43052840007	375	0              
43052840007	375.5	2.7          
43052840007	375.56	3.21       
43052840007	375.77	5.17       
43052840007	376	7.65           
43052840008	485.83	0          
43052840008	486	1.01           
43052840008	486.5	7.87         
43052840008	487	18.15          
43052840008	487.3	25.56        
43052840008	487.73	37.56      
43052840011	466.74	0          
43052840011	467	1.82           
43052840011	467.5	9.07         
43052840011	468.12	22.19      
43052840011	468.5	31.97        
43052840012	454.8	0            
43052840012	455.5	12.13        
43052840012	456	27.24          
43052840012	456.5	45.92        
43052840012	456.91	63.5       
43052840013	751.25	0          
43052840013	752	33.62          
43052840013	752.5	72.35        
43052840013	753	119.84         
43052840013	753.9	223.31       
43052840014	429.14	0          
43052840014	429.5	1.03         
43052840014	430	3.81           
43052840014	430.52	7.75       
43052840014	431	12.13          
43062640002	143.58	0          
43062640002	143.88	1.94       
43062640002	144.18	5.46       
43062640002	144.48	9.98       
43062640002	144.78	15.26      
43062640002	145.08	21.19      
43062640002	145.38	27.68      
43062640002	145.68	34.66      
43062640002	145.98	42.07      
43062640002	146.28	49.88      
43062640002	146.58	58.03      
43062640004	110.42	0          
43062640004	110.72	6.03       
43062640004	111.02	17.02      
43062640004	111.32	31.2       
43062640004	111.62	47.94      
43062640004	111.92	66.86      
43062640004	112.22	87.71      
43062640004	112.52	110.31     
43062640004	112.82	134.5      
43062640004	113.12	160.16     
43062640004	113.42	187.2      
43062640018	141.3	0            
43062640018	141.7	13.25        
43062640018	142.1	39.26        
43062640018	142.5	74.91        
43062640018	142.9	118.39       
43062640018	143.3	168.31       
43062640018	143.7	223.77       
43062640018	144.1	283.6        
43062640018	144.5	347.1        
43062640018	144.9	413.34       
43062640018	145.3	480.15       
43062640018	145.7	547.85       
43062640018	145.83	570.15     
43062640019	473.36	0          
43062640019	473.66	1.59       
43062640019	473.96	4.46       
43062640019	474.26	8.1        
43062640019	474.56	12.33      
43062640019	474.86	17.05      
43062640019	475.16	22.15      
43062640019	475.46	27.6       
43062640019	475.76	33.33      
43062640019	476.06	39.3       
43062640019	476.36	45.48      
43062640019	476.66	51.84      
43062640025	75.46	0            
43062640025	75.61	0.51         
43062640025	75.76	1.43         
43062640025	75.91	2.61         
43062640025	76.06	4            
43062640025	76.21	5.57         
43062640025	76.36	7.29         
43062640025	76.51	9.14         
43062640025	76.66	11.12        
43062640027	411.75	0          
43062640027	412	0.87           
43062640027	412.25	2.43       
43062640027	412.5	4.43         
43062640027	412.75	6.76       
43062640027	413	9.36           
43062640027	413.25	12.19      
43062640027	413.5	15.22        
43062640027	413.75	18.42      
43062640027	414	21.77          
43062640033	136.5	0            
43062640033	136.9	15.34        
43062640033	137.3	45.76        
43062640033	137.7	87.97        
43062640033	138.1	140.16       
43062640033	138.5	200.88       
43062640033	138.9	269.38       
43062640033	139.3	344.41       
43062640033	139.7	425.37       
43062640033	140.1	511.32       
43062640033	140.5	600.03       
43062640033	140.9	691.86       
43062640035	143.06	0          
43062640035	143.26	1.56       
43062640035	143.46	4.4        
43062640035	143.66	8.07       
43062640035	143.86	12.39      
43062640035	144.06	17.26      
43062640035	144.26	22.63      
43062640035	144.46	28.43      
43062640035	144.66	34.64      
43062640035	144.86	41.21      
43062640035	145.06	48.13      
43062640035	145.26	55.36      
43062650052	137.13	0          
43062650052	137.43	8.56       
43062650052	137.73	24.18      
43062650052	138.03	44.35      
43062650052	138.33	68.19      
43062650052	138.63	95.16      
43062650052	138.93	124.92     
43062650052	139.23	157.19     
43062650052	139.53	191.78     
43062650052	139.83	228.51     
43062650052	140.13	267.25     
43062650052	140.43	307.88     
43062650052	140.73	350.31     
43062650052	141.03	394.43     
43062650052	141.33	440.17     
43062650052	141.63	487.46     
43062650118	117.18	0          
43062650118	117.38	0.78       
43062650118	117.58	2.19       
43062650118	117.78	4          
43062650118	117.98	6.12       
43062650118	118.18	8.51       
43062650118	118.38	11.12      
43062650118	118.58	13.93      
43062650118	118.78	16.92      
43062650118	118.98	20.07      
43062650132	216.8	0            
43062650132	217	0.85           
43062650132	217.2	2.4          
43062650132	217.4	4.38         
43062650132	217.6	6.69         
43062650132	217.8	9.28         
43062650132	218	12.1           
43062650132	218.2	15.14        
43062650132	218.4	18.35        
43062650132	218.6	21.73        
43062650132	218.8	25.25        
43062650213	123.77	0          
43062650213	124.17	2.62       
43062650213	124.57	7.32       
43062650213	124.97	13.26      
43062650213	125.37	20.12      
43062650213	125.77	27.73      
43062650213	126.17	35.93      
43062650213	126.57	44.62      
43068140004	66	0              
43068140004	66.5	1.13         
43068140004	67.01	3.24         
43068140004	67.5	5.86         
43068140004	68	9.02           
43068140009	87.9	0            
43068140009	88.63	7.72         
43068140009	88.95	13.32        
43068140009	89.5	25.06        
43068140009	90	37.69          
43068140025	45.5	0            
43068140025	46	2.5            
43068140025	46.5	7.08         
43068140025	47	13.01          
43068140028	348	0              
43068140028	348.2	2.07         
43068140028	348.53	8.96       
43068140028	349	23.23          
43068140028	349.5	42.68        
43068140031	56.17	0            
43068140031	56.5	0.91         
43068140031	56.83	2.56         
43068140031	57	3.62           
43068140031	57.5	7.33         
43068140035	103	0              
43068140035	103.5	1.83         
43068140035	104	3.35           
43068140035	104.5	6.15         
43068140035	105	9.47           
43068150125	204.5	0            
43068150125	205	1.13           
43068150125	205.35	2.5        
43068150125	205.58	3.58       
43068150125	206	5.86           
43068150134	94.5	0            
43068150134	95	3.01           
43068150134	95.5	8.5          
43068150134	96	15.6           
43068150134	96.55	34.6         
43068150266	134.5	0            
43068150266	135	0.93           
43068150266	135.5	2.63         
43068150266	136	4.83           
43068150266	136.5	7.44         
43072640002	132.02	0          
43072640002	132.5	6.53         
43072640002	132.73	11.75      
43072640002	133	19.05          
43072640003	240.21	0          
43072640003	240.5	1.24         
43072640003	241	5.59           
43072640003	241.5	11.68        
43072640003	242.16	21.7       
43072640003	242.5	27.62        
43072640004	277.67	0          
43072640004	278	1.09           
43072640004	278.5	4.34         
43072640004	278.95	8.31       
43072640004	279.5	14.2         
43072640005	111.64	0          
43072640005	112	1.38           
43072640005	112.11	2.05       
43072640005	112.28	3.26       
43072640005	112.5	5.08         
43072640007	111.14	0          
43072640007	111.5	4.22         
43072640007	111.9	12.96        
43072640007	112	15.6           
43072640007	112.5	31.02        
43072640008	207.65	0          
43072640008	208	1.65           
43072640008	208.15	2.82       
43072640008	208.65	7.97       
43072640008	209	12.5           
43072640010	83.54	0            
43072640010	84	1.74           
43072640010	84.11	2.4          
43072640010	84.5	5.25         
43072640010	85	9.84           
43072640016	243	0              
43072640016	243.5	8.09         
43072640016	244	22.89          
43072640016	244.5	42.05        
43072640016	245	64.73          
43072640019	332.87	0          
43072640019	333	0.75           
43072640019	333.5	7.97         
43072640019	334	19.14          
43072640019	334.48	32.56      
43072640019	335	49.55          
43072640020	356.54	0          
43072640020	357	2.69           
43072640020	357.5	8.1          
43072640020	358	15.18          
43072640020	358.5	23.62        
43072640020	359.18	36.92      
43072640020	359.5	43.83        
43072640021	165.17	0          
43072640021	165.5	1.18         
43072640021	166	4.7            
43072640021	166.5	9.53         
43072640021	167.09	16.54      
43072640021	167.5	22.11        
43072640023	1410.11	0          
43072640023	1410.5	3.42       
43072640023	1411	11.78        
43072640023	1411.78	30.73      
43072640023	1412	36.44        
43072640026	285.5	0            
43072640026	286	8.1            
43072640026	286.5	22.9         
43072640026	286.98	41.24      
43072640026	287.5	64.78        
43072640030	182	0              
43072640030	182.5	12.46        
43072640030	183	35.25          
43072640030	183.5	64.77        
43072640030	184	99.72          
43072640031	184	0              
43072640031	184.5	7.38         
43072640031	185	20.88          
43072640031	185.5	38.36        
43072640031	186	59.05          
43072640039	186.22	0          
43072640039	186.32	0.341326347
43072640039	186.42	0.965416697
43072640039	186.52	1.773583779
43072640039	186.62	2.730610773
