43018140006	143.5	0            
43018140006	144	8.6120258      
43018140006	144.5	14.3673891   
43018140006	145	19.4372802     
43018140006	145.5	23.5826127   
43018140006	146	36.2091708     
43018140006	146.5	47.3949041   
43018140006	147	52.5490634     
43018140006	147.5	58.9548168   
43018140006	148	63.3863696     
43018140006	148.5	71.7841005   
43018140006	149	78.400648      
43018140006	149.5	83.116383    
43018140006	150	88.572476      
43018140006	150.5	92.695044    
43018140006	151	97.598021      
43018140006	151.5	103.4781792  
43018140006	152	110.3862365    
43018140006	152.5	117.7184943  
43018140006	153	121.8800819    
43018140006	153.5	125.5606106  
43018140006	154	130.1124679    
43018140006	154.5	146.9175574  
43018140006	155	154.427101     
43018140006	155.5	159.5978245  
43018140006	156	164.1895306    
43018140006	156.5	171.4184323  
43018140006	157	177.810839     
43018140006	157.5	183.2128974  
43018140006	158	194.9723455    
43018140006	158.5	201.7278607  
43018140006	158.98	209.1934068
43018140006	159	209.5044712    
43018140006	159.5	218.2146262  
43018140006	160	224.7923605    
43018140006	160.5	231.3881331  
43018140006	160.64	233.430574 
43018140006	161	238.6825649    
43018140006	161.5	248.1031112  
43018140006	162	256.1238321    
43018140006	161.29	259.6453214
43018140006	162.5	263.1883734  
43018140007	76.5	0            
43018140007	77	7.5241053      
43018140007	77.5	22.5360166   
43018140007	78	37.2356303     
43018140007	78.5	50.7967518   
43018140007	79	61.3731586     
43018140007	79.5	70.8511035   
43018140007	80	79.096466      
43018140007	80.5	88.7011789   
43018140007	81	96.8369382     
43018140007	81.5	103.139119   
43018140007	82	110.1594285    
43018140007	82.5	117.6401914  
43018140007	83	128.3060604    
43018140007	83.5	138.0594563  
43018140007	84	153.2299391    
43018140007	84.5	166.6109184  
43018140007	85	178.9879505    
43018140007	85.5	190.6520291  
43018140007	86	204.2357999    
43018140007	86.5	215.0655731  
43018140007	86.92	219.45       
43018140007	87	224.2091162    
43018140007	87.5	235.5220841  
43018140007	88	253.9707605    
43018140007	88.03	253.9720106  
43018140007	88.46	259.31       
43018140007	88.5	265.9697935  
43018140007	89	280.4186678    
43018140007	89.5	296.3190758  
43018140008	268.5	0            
43018140008	269	4.1584823      
43018140008	269.5	11.7206057   
43018140008	270	24.7110369     
43018140008	270.5	35.8529926   
43018140008	271	45.1485713     
43018140008	271.5	66.2719126   
43018140008	272	71.6582045     
43018140008	272.5	82.2004429   
43018140008	273	94.5770392     
43018140008	274	123.0792882    
43018140008	274.5	139.9543874  
43018140008	275	148.5289311    
43018140008	275.5	156.4021416  
43018140008	275.62	159.004323 
43018140008	276	167.2445643    
43018140008	276.5	180.6235015  
43018140008	277	191.1237527    
43018140008	277.314	197.7417617
43018140008	277.5	201.6619836  
43018140008	278	209.3638407    
43018140008	278.5	219.0032835  
43018140008	278.534	219.8914063
43018140008	279	232.0639135    
43018140008	279.5	242.9389471  
43018140008	280	252.654603     
43018140008	280.5	263.8685774  
43018140008	281	270.6877882    
43018140009	125	0              
43018140009	125.5	0.7538551    
43018140009	126	2.7791301      
43018140009	126.5	5.7294621    
43018140009	127	7.6865716      
43018140009	127.5	8.7978664    
43018140009	128	9.9921528      
43018140009	128.5	11.4969124   
43018140009	129	12.5902439     
43018140009	129.5	14.0418301   
43018140009	130	15.9257788     
43018140009	130.5	19.2372322   
43018140009	131	21.4499305     
43018140009	131.5	23.94765     
43018140009	132	26.9362643     
43018140009	132.5	29.1996006   
43018140009	133	31.7521583     
43018140009	133.5	33.8301336   
43018140009	134	36.0930508     
43018140009	134.5	38.1597238   
43018140009	135	40.5046878     
43018140009	135.5	43.8583583   
43018140009	136	45.9556227     
43018140009	136.5	48.2310448   
43018140009	137	51.0449394     
43018140009	137.5	53.4452486   
43018140009	138	56.2171091     
43018140009	138.5	58.3240799   
43018140009	139	60.3474363     
43018140009	139.5	63.1948936   
43018140009	140	65.1456865     
43018140009	140.5	68.3997303   
43018140009	141	71.3018627     
43018140009	141.5	73.9280934   
43018140009	142	76.9836592     
43018140009	142.5	79.9267871   
43018140009	143	83.570726      
